"hour","day","day_type","scenario","placeholder_close","metric","value"
23,"Thursday","weekday","off_season",16,"top50_no500_share",0.94
24,"Thursday","weekday","off_season",16,"top50_no500_share",1
6,"Friday","weekday","off_season",16,"top50_no500_share",0.96
7,"Friday","weekday","off_season",16,"top50_no500_share",0.74
8,"Friday","weekday","off_season",16,"top50_no500_share",0.24
9,"Friday","weekday","off_season",16,"top50_no500_share",0.22
10,"Friday","weekday","off_season",16,"top50_no500_share",0.08
11,"Friday","weekday","off_season",16,"top50_no500_share",0.08
12,"Friday","weekday","off_season",16,"top50_no500_share",0.08
13,"Friday","weekday","off_season",16,"top50_no500_share",0.08
14,"Friday","weekday","off_season",16,"top50_no500_share",0.08
15,"Friday","weekday","off_season",16,"top50_no500_share",0.08
16,"Friday","weekday","off_season",16,"top50_no500_share",0.32
17,"Friday","weekday","off_season",16,"top50_no500_share",0.52
18,"Friday","weekday","off_season",16,"top50_no500_share",0.66
19,"Friday","weekday","off_season",16,"top50_no500_share",0.76
20,"Friday","weekday","off_season",16,"top50_no500_share",0.78
21,"Friday","weekday","off_season",16,"top50_no500_share",0.86
22,"Friday","weekday","off_season",16,"top50_no500_share",0.88
23,"Friday","weekday","off_season",16,"top50_no500_share",0.94
24,"Friday","weekday","off_season",16,"top50_no500_share",1
6,"Saturday","weekend","off_season",16,"top50_no500_share",0.96
7,"Saturday","weekend","off_season",16,"top50_no500_share",0.74
8,"Saturday","weekend","off_season",16,"top50_no500_share",0.24
9,"Saturday","weekend","off_season",16,"top50_no500_share",0.22
10,"Saturday","weekend","off_season",16,"top50_no500_share",0.08
11,"Saturday","weekend","off_season",16,"top50_no500_share",0.08
12,"Saturday","weekend","off_season",16,"top50_no500_share",0.08
13,"Saturday","weekend","off_season",16,"top50_no500_share",0.08
14,"Saturday","weekend","off_season",16,"top50_no500_share",0.08
15,"Saturday","weekend","off_season",16,"top50_no500_share",0.08
16,"Saturday","weekend","off_season",16,"top50_no500_share",0.32
17,"Saturday","weekend","off_season",16,"top50_no500_share",0.64
18,"Saturday","weekend","off_season",16,"top50_no500_share",0.66
19,"Saturday","weekend","off_season",16,"top50_no500_share",0.76
20,"Saturday","weekend","off_season",16,"top50_no500_share",0.78
21,"Saturday","weekend","off_season",16,"top50_no500_share",0.86
22,"Saturday","weekend","off_season",16,"top50_no500_share",0.88
23,"Saturday","weekend","off_season",16,"top50_no500_share",0.94
24,"Saturday","weekend","off_season",16,"top50_no500_share",1
6,"Sunday","weekend","in_season",20,"top50_no500_share",0.96
7,"Sunday","weekend","in_season",20,"top50_no500_share",0.74
8,"Sunday","weekend","in_season",20,"top50_no500_share",0.24
9,"Sunday","weekend","in_season",20,"top50_no500_share",0.22
10,"Sunday","weekend","in_season",20,"top50_no500_share",0.22
11,"Sunday","weekend","in_season",20,"top50_no500_share",0.22
12,"Sunday","weekend","in_season",20,"top50_no500_share",0.22
13,"Sunday","weekend","in_season",20,"top50_no500_share",0.2
14,"Sunday","weekend","in_season",20,"top50_no500_share",0.2
15,"Sunday","weekend","in_season",20,"top50_no500_share",0.2
16,"Sunday","weekend","in_season",20,"top50_no500_share",0.2
17,"Sunday","weekend","in_season",20,"top50_no500_share",0.24
18,"Sunday","weekend","in_season",20,"top50_no500_share",0.24
19,"Sunday","weekend","in_season",20,"top50_no500_share",0.3
20,"Sunday","weekend","in_season",20,"top50_no500_share",0.78
21,"Sunday","weekend","in_season",20,"top50_no500_share",0.86
22,"Sunday","weekend","in_season",20,"top50_no500_share",0.88
23,"Sunday","weekend","in_season",20,"top50_no500_share",0.94
24,"Sunday","weekend","in_season",20,"top50_no500_share",1
6,"Monday","weekday","in_season",20,"top50_no500_share",0.96
7,"Monday","weekday","in_season",20,"top50_no500_share",0.74
8,"Monday","weekday","in_season",20,"top50_no500_share",0.24
9,"Monday","weekday","in_season",20,"top50_no500_share",0.22
10,"Monday","weekday","in_season",20,"top50_no500_share",0.12
11,"Monday","weekday","in_season",20,"top50_no500_share",0.08
12,"Monday","weekday","in_season",20,"top50_no500_share",0.08
13,"Monday","weekday","in_season",20,"top50_no500_share",0.08
14,"Monday","weekday","in_season",20,"top50_no500_share",0.08
15,"Monday","weekday","in_season",20,"top50_no500_share",0.08
16,"Monday","weekday","in_season",20,"top50_no500_share",0.08
17,"Monday","weekday","in_season",20,"top50_no500_share",0.1
18,"Monday","weekday","in_season",20,"top50_no500_share",0.18
19,"Monday","weekday","in_season",20,"top50_no500_share",0.28
20,"Monday","weekday","in_season",20,"top50_no500_share",0.78
21,"Monday","weekday","in_season",20,"top50_no500_share",0.86
22,"Monday","weekday","in_season",20,"top50_no500_share",0.88
23,"Monday","weekday","in_season",20,"top50_no500_share",0.94
24,"Monday","weekday","in_season",20,"top50_no500_share",1
6,"Tuesday","weekday","in_season",20,"top50_no500_share",0.96
7,"Tuesday","weekday","in_season",20,"top50_no500_share",0.74
8,"Tuesday","weekday","in_season",20,"top50_no500_share",0.24
9,"Tuesday","weekday","in_season",20,"top50_no500_share",0.22
10,"Tuesday","weekday","in_season",20,"top50_no500_share",0.12
11,"Tuesday","weekday","in_season",20,"top50_no500_share",0.1
12,"Tuesday","weekday","in_season",20,"top50_no500_share",0.1
13,"Tuesday","weekday","in_season",20,"top50_no500_share",0.08
14,"Tuesday","weekday","in_season",20,"top50_no500_share",0.08
15,"Tuesday","weekday","in_season",20,"top50_no500_share",0.08
16,"Tuesday","weekday","in_season",20,"top50_no500_share",0.08
17,"Tuesday","weekday","in_season",20,"top50_no500_share",0.1
18,"Tuesday","weekday","in_season",20,"top50_no500_share",0.18
19,"Tuesday","weekday","in_season",20,"top50_no500_share",0.26
20,"Tuesday","weekday","in_season",20,"top50_no500_share",0.78
21,"Tuesday","weekday","in_season",20,"top50_no500_share",0.86
22,"Tuesday","weekday","in_season",20,"top50_no500_share",0.88
23,"Tuesday","weekday","in_season",20,"top50_no500_share",0.94
24,"Tuesday","weekday","in_season",20,"top50_no500_share",1
6,"Wednesday","weekday","in_season",20,"top50_no500_share",0.96
7,"Wednesday","weekday","in_season",20,"top50_no500_share",0.74
8,"Wednesday","weekday","in_season",20,"top50_no500_share",0.24
9,"Wednesday","weekday","in_season",20,"top50_no500_share",0.22
10,"Wednesday","weekday","in_season",20,"top50_no500_share",0.12
11,"Wednesday","weekday","in_season",20,"top50_no500_share",0.08
12,"Wednesday","weekday","in_season",20,"top50_no500_share",0.08
13,"Wednesday","weekday","in_season",20,"top50_no500_share",0.08
14,"Wednesday","weekday","in_season",20,"top50_no500_share",0.08
15,"Wednesday","weekday","in_season",20,"top50_no500_share",0.08
16,"Wednesday","weekday","in_season",20,"top50_no500_share",0.08
17,"Wednesday","weekday","in_season",20,"top50_no500_share",0.1
18,"Wednesday","weekday","in_season",20,"top50_no500_share",0.18
19,"Wednesday","weekday","in_season",20,"top50_no500_share",0.28
20,"Wednesday","weekday","in_season",20,"top50_no500_share",0.78
21,"Wednesday","weekday","in_season",20,"top50_no500_share",0.86
22,"Wednesday","weekday","in_season",20,"top50_no500_share",0.88
23,"Wednesday","weekday","in_season",20,"top50_no500_share",0.94
24,"Wednesday","weekday","in_season",20,"top50_no500_share",1
6,"Thursday","weekday","in_season",20,"top50_no500_share",0.96
7,"Thursday","weekday","in_season",20,"top50_no500_share",0.74
8,"Thursday","weekday","in_season",20,"top50_no500_share",0.24
9,"Thursday","weekday","in_season",20,"top50_no500_share",0.22
10,"Thursday","weekday","in_season",20,"top50_no500_share",0.1
11,"Thursday","weekday","in_season",20,"top50_no500_share",0.1
12,"Thursday","weekday","in_season",20,"top50_no500_share",0.08
13,"Thursday","weekday","in_season",20,"top50_no500_share",0.08
14,"Thursday","weekday","in_season",20,"top50_no500_share",0.08
15,"Thursday","weekday","in_season",20,"top50_no500_share",0.08
16,"Thursday","weekday","in_season",20,"top50_no500_share",0.08
17,"Thursday","weekday","in_season",20,"top50_no500_share",0.1
18,"Thursday","weekday","in_season",20,"top50_no500_share",0.16
19,"Thursday","weekday","in_season",20,"top50_no500_share",0.24
20,"Thursday","weekday","in_season",20,"top50_no500_share",0.78
21,"Thursday","weekday","in_season",20,"top50_no500_share",0.86
22,"Thursday","weekday","in_season",20,"top50_no500_share",0.88
23,"Thursday","weekday","in_season",20,"top50_no500_share",0.94
24,"Thursday","weekday","in_season",20,"top50_no500_share",1
6,"Friday","weekday","in_season",20,"top50_no500_share",0.96
7,"Friday","weekday","in_season",20,"top50_no500_share",0.74
8,"Friday","weekday","in_season",20,"top50_no500_share",0.24
9,"Friday","weekday","in_season",20,"top50_no500_share",0.22
10,"Friday","weekday","in_season",20,"top50_no500_share",0.08
11,"Friday","weekday","in_season",20,"top50_no500_share",0.08
12,"Friday","weekday","in_season",20,"top50_no500_share",0.08
13,"Friday","weekday","in_season",20,"top50_no500_share",0.08
14,"Friday","weekday","in_season",20,"top50_no500_share",0.08
15,"Friday","weekday","in_season",20,"top50_no500_share",0.08
16,"Friday","weekday","in_season",20,"top50_no500_share",0.08
17,"Friday","weekday","in_season",20,"top50_no500_share",0.18
18,"Friday","weekday","in_season",20,"top50_no500_share",0.24
19,"Friday","weekday","in_season",20,"top50_no500_share",0.3
20,"Friday","weekday","in_season",20,"top50_no500_share",0.78
21,"Friday","weekday","in_season",20,"top50_no500_share",0.86
22,"Friday","weekday","in_season",20,"top50_no500_share",0.88
23,"Friday","weekday","in_season",20,"top50_no500_share",0.94
24,"Friday","weekday","in_season",20,"top50_no500_share",1
6,"Saturday","weekend","in_season",20,"top50_no500_share",0.96
7,"Saturday","weekend","in_season",20,"top50_no500_share",0.74
8,"Saturday","weekend","in_season",20,"top50_no500_share",0.24
9,"Saturday","weekend","in_season",20,"top50_no500_share",0.22
10,"Saturday","weekend","in_season",20,"top50_no500_share",0.08
11,"Saturday","weekend","in_season",20,"top50_no500_share",0.08
12,"Saturday","weekend","in_season",20,"top50_no500_share",0.08
13,"Saturday","weekend","in_season",20,"top50_no500_share",0.08
14,"Saturday","weekend","in_season",20,"top50_no500_share",0.08
15,"Saturday","weekend","in_season",20,"top50_no500_share",0.08
16,"Saturday","weekend","in_season",20,"top50_no500_share",0.08
17,"Saturday","weekend","in_season",20,"top50_no500_share",0.24
18,"Saturday","weekend","in_season",20,"top50_no500_share",0.24
19,"Saturday","weekend","in_season",20,"top50_no500_share",0.3
20,"Saturday","weekend","in_season",20,"top50_no500_share",0.78
21,"Saturday","weekend","in_season",20,"top50_no500_share",0.86
22,"Saturday","weekend","in_season",20,"top50_no500_share",0.88
23,"Saturday","weekend","in_season",20,"top50_no500_share",0.94
24,"Saturday","weekend","in_season",20,"top50_no500_share",1
6,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.96
7,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.74
8,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.24
9,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.22
10,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.22
11,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.22
12,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.22
13,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.2
14,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.2
15,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.2
16,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.2
17,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.24
18,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.24
19,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.3
20,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.32
21,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.4
22,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.88
23,"Sunday","weekend","in_season_late",22,"top50_no500_share",0.94
24,"Sunday","weekend","in_season_late",22,"top50_no500_share",1
6,"Monday","weekday","in_season_late",22,"top50_no500_share",0.96
7,"Monday","weekday","in_season_late",22,"top50_no500_share",0.74
8,"Monday","weekday","in_season_late",22,"top50_no500_share",0.24
9,"Monday","weekday","in_season_late",22,"top50_no500_share",0.22
10,"Monday","weekday","in_season_late",22,"top50_no500_share",0.12
11,"Monday","weekday","in_season_late",22,"top50_no500_share",0.08
12,"Monday","weekday","in_season_late",22,"top50_no500_share",0.08
13,"Monday","weekday","in_season_late",22,"top50_no500_share",0.08
14,"Monday","weekday","in_season_late",22,"top50_no500_share",0.08
15,"Monday","weekday","in_season_late",22,"top50_no500_share",0.08
16,"Monday","weekday","in_season_late",22,"top50_no500_share",0.08
17,"Monday","weekday","in_season_late",22,"top50_no500_share",0.1
18,"Monday","weekday","in_season_late",22,"top50_no500_share",0.18
19,"Monday","weekday","in_season_late",22,"top50_no500_share",0.28
20,"Monday","weekday","in_season_late",22,"top50_no500_share",0.32
21,"Monday","weekday","in_season_late",22,"top50_no500_share",0.4
22,"Monday","weekday","in_season_late",22,"top50_no500_share",0.88
23,"Monday","weekday","in_season_late",22,"top50_no500_share",0.94
24,"Monday","weekday","in_season_late",22,"top50_no500_share",1
6,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.96
7,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.74
8,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.24
9,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.22
10,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.12
11,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.1
12,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.1
13,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.08
14,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.08
15,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.08
16,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.08
17,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.1
18,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.18
19,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.26
20,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.32
21,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.4
22,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.88
23,"Tuesday","weekday","in_season_late",22,"top50_no500_share",0.94
24,"Tuesday","weekday","in_season_late",22,"top50_no500_share",1
6,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.96
7,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.74
8,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.24
9,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.22
10,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.12
11,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.08
12,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.08
13,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.08
14,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.08
15,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.08
16,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.08
17,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.1
18,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.18
19,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.28
20,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.32
21,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.4
22,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.88
23,"Wednesday","weekday","in_season_late",22,"top50_no500_share",0.94
24,"Wednesday","weekday","in_season_late",22,"top50_no500_share",1
6,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.96
7,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.74
8,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.24
9,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.22
10,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.1
11,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.1
12,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.08
13,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.08
14,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.08
15,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.08
16,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.08
17,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.1
18,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.16
19,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.24
20,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.32
21,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.4
22,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.88
23,"Thursday","weekday","in_season_late",22,"top50_no500_share",0.94
