"alteration_year","bbl","bin","borough","public_restroom","construction_year","description","doitt_id","doitt_source","gispropnum","ground_elevation","height_roof","location","omppropid","parks_district","system","recreation_center","featurestatus","demolition_year","maintby","maintbyspec","multipolygon.type","multipolygon.coordinates"
"2014","4022090010","4541451","Q",FALSE,"2004","FMCP-Ederle Terrace-Concession Stand","997559","current","Q099","5","19.06","North side of Meadow Lake","Q099-ZN20","Q-15","Q099-BLG0226",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8416,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8418,40.7391],[-73.8418,40.7391],[-73.8418,40.7391],[-73.8418,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391],[-73.8417,40.7391]]]]"
,"2029420001","2009887","X",TRUE,"1975","Crotona Park Nature Center","280272","current","X010","83","18.78389455","Crotona Park East & Charlotte Street","X010_temp2","X-03","X010-ZN01-BLG0788",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8933,40.8382],[-73.8934,40.8382],[-73.8934,40.8382],[-73.8934,40.8383],[-73.8934,40.8383],[-73.8934,40.8382],[-73.8935,40.8382],[-73.8935,40.8382],[-73.8935,40.8382],[-73.8935,40.8382],[-73.8935,40.8382],[-73.8935,40.8381],[-73.8935,40.8381],[-73.8935,40.8381],[-73.8936,40.838],[-73.8935,40.838],[-73.8935,40.838],[-73.8934,40.838],[-73.8933,40.8382]]]]"
,"1021390404","1063445","M",TRUE,"1936","J. Hood Wright Recreation Center","468985","current","M099","189","33.04653174","Ft. Washington & Haven Avenues, West 173 Street","MR-06","M-12","M099-BLG1468",TRUE,"Active",,,,"MultiPolygon","[[[[-73.9409,40.8467],[-73.941,40.8466],[-73.9409,40.8465],[-73.9409,40.8465],[-73.9408,40.8464],[-73.9408,40.8464],[-73.9408,40.8464],[-73.9408,40.8464],[-73.9408,40.8464],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9409,40.8462],[-73.9409,40.8462],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9408,40.8462],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9408,40.8463],[-73.9407,40.8463],[-73.9407,40.8463],[-73.9407,40.8463],[-73.9407,40.8463],[-73.9407,40.8463],[-73.9406,40.8463],[-73.9406,40.8463],[-73.9406,40.8463],[-73.9406,40.8463],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9405,40.8463],[-73.9405,40.8463],[-73.9404,40.8463],[-73.9404,40.8464],[-73.9404,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9405,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9406,40.8464],[-73.9407,40.8464],[-73.9407,40.8464],[-73.9407,40.8464],[-73.9409,40.8467]]]]"
,"4084010001","4438376","Q",FALSE,"1927","Queens County Farm Museum-The Cowbarn","344203","current","Q453","115","25.59776031",,"Q453","Q-13","Q453-BLG0211",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7208,40.748],[-73.7208,40.748],[-73.7209,40.7481],[-73.7211,40.748],[-73.7211,40.748],[-73.7212,40.748],[-73.7212,40.7479],[-73.7211,40.7479],[-73.7211,40.7479],[-73.7211,40.7479],[-73.7208,40.748]]]]"
,"4084010001","4607682","Q",FALSE,"1927","Queens County Farm Museum-The Chicken Coop","1228022","current","Q453","119","10","73-50 Little Neck Parkway","Q453","Q-13","Q453-BLG0569",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7207,40.7486],[-73.7207,40.7487],[-73.7208,40.7487],[-73.7209,40.7486],[-73.7209,40.7486],[-73.7209,40.7486],[-73.7207,40.7486]]]]"
,"4084010001","4572704","Q",FALSE,"1934","Queens County Farm Museum-The Greenhouse","1047712","current","Q453","111","15","73-50 Little Neck Parkway","Q453","Q-13","Q453-BLG0216",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7199,40.7482],[-73.7199,40.7482],[-73.72,40.7482],[-73.72,40.7482],[-73.7201,40.7482],[-73.7201,40.7482],[-73.7201,40.7482],[-73.7201,40.7482],[-73.7201,40.7482],[-73.7201,40.7481],[-73.7201,40.7481],[-73.7203,40.7481],[-73.7203,40.7481],[-73.7203,40.748],[-73.7202,40.7481],[-73.7201,40.7481],[-73.7201,40.7481],[-73.7201,40.7481],[-73.7201,40.7481],[-73.7201,40.7481],[-73.72,40.7481],[-73.72,40.748],[-73.7201,40.748],[-73.72,40.748],[-73.72,40.7479],[-73.72,40.7479],[-73.7199,40.7479],[-73.72,40.7481],[-73.72,40.7481],[-73.72,40.7481],[-73.72,40.7481],[-73.72,40.7481],[-73.72,40.7481],[-73.72,40.7481],[-73.72,40.7481],[-73.7198,40.7482],[-73.7199,40.7482]]]]"
,"2059000001",,"X",FALSE,,"Van Cortlandt Park-Croton Woods-Building",,,"X092",,,,"X092-ZN20","X-13","X092-ZN20-BLG0970",FALSE,"Inactive",,,,"MultiPolygon","[[[[-73.8828,40.901],[-73.8828,40.9011],[-73.8829,40.9011],[-73.8829,40.901],[-73.8828,40.901]]]]"
,"4020180001","4540097","Q",FALSE,"2008","Flushing Meadows Corona Park Aquatics Center & Ice Rink","1109639","current","Q099","10","62.75677559","125-40 Roosevelt Avenue","Q099_temp3","Q-15","Q099-BLG0280",TRUE,"Active",,,,"MultiPolygon","[[[[-73.8379,40.7521],[-73.8379,40.7521],[-73.8381,40.7522],[-73.8381,40.7522],[-73.8381,40.7522],[-73.8383,40.7519],[-73.8383,40.7519],[-73.8382,40.7519],[-73.8381,40.7518],[-73.8378,40.7517],[-73.8378,40.7516],[-73.8378,40.7516],[-73.8377,40.7516],[-73.8376,40.7516],[-73.8377,40.7515],[-73.8377,40.7515],[-73.8374,40.7515],[-73.8373,40.7514],[-73.8371,40.7514],[-73.837,40.7513],[-73.8369,40.7513],[-73.8369,40.7513],[-73.8368,40.7513],[-73.8368,40.7513],[-73.8368,40.7513],[-73.8368,40.7513],[-73.8366,40.7516],[-73.8366,40.7516],[-73.8367,40.7516],[-73.8366,40.7517],[-73.8367,40.7517],[-73.8367,40.7517],[-73.8367,40.7517],[-73.8369,40.7518],[-73.837,40.7519],[-73.8373,40.752],[-73.8372,40.752],[-73.8372,40.7521],[-73.8373,40.7521],[-73.8373,40.7521],[-73.8373,40.7521],[-73.8373,40.752],[-73.8374,40.7521],[-73.8376,40.7521],[-73.8376,40.7521],[-73.8376,40.752],[-73.8376,40.752],[-73.8376,40.752],[-73.8376,40.752],[-73.8379,40.7521]]]]"
,"1012570002",,"M",FALSE,,"Bryant Park-Kiosk",,,"M008",,,"W 42nd St. & 6th Ave.","M008","M-05","M008-BLG0659",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9841,40.7545],[-73.9841,40.7545],[-73.9841,40.7545],[-73.9841,40.7545],[-73.9841,40.7545],[-73.9841,40.7545],[-73.9841,40.7545],[-73.9841,40.7545],[-73.9841,40.7545],[-73.9841,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7545],[-73.984,40.7546],[-73.9841,40.7546],[-73.9841,40.7546],[-73.9841,40.7546],[-73.9841,40.7546],[-73.9841,40.7546],[-73.9841,40.7546],[-73.9841,40.7546],[-73.9841,40.7546],[-73.9841,40.7545]]]]"
,,,"M",FALSE,,"Large","1197832",,"M010",,,"5 Av To Central Park W, 59 St To 110 St","M010","M-13","M010-BLG0016",FALSE,"Inactive",,,,"MultiPolygon","[[[[-73.9684,40.7803],[-73.9685,40.7803],[-73.9686,40.7804],[-73.9687,40.7804],[-73.9688,40.7804],[-73.9688,40.7804],[-73.9689,40.7804],[-73.9689,40.7804],[-73.969,40.7804],[-73.9691,40.7803],[-73.9691,40.7802],[-73.9692,40.7801],[-73.9689,40.7801],[-73.9689,40.7801],[-73.9689,40.7802],[-73.9688,40.7802],[-73.9687,40.7802],[-73.9687,40.7802],[-73.9686,40.7802],[-73.9684,40.7803]]]]"
,,,"M",FALSE,,,,,"M076",,,,"M076","M-06","M076-BLG6125",FALSE,"Removed",,,,"MultiPolygon","[[[[-73.9735,40.7451],[-73.9736,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9735,40.745],[-73.9734,40.7451],[-73.9734,40.7451],[-73.9734,40.7451],[-73.9734,40.7451],[-73.9734,40.7451],[-73.9734,40.7451],[-73.9734,40.7451],[-73.9734,40.7451],[-73.9734,40.7451],[-73.9734,40.7451],[-73.9735,40.7451]]]]"
,,,"R",FALSE,,"Small",,,"R086",,,,"R086","R-01","R086-BLG6123",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0855,40.6424],[-74.0855,40.6424],[-74.0855,40.6423],[-74.0855,40.6423],[-74.0855,40.6423],[-74.0855,40.6423],[-74.0854,40.6423],[-74.0854,40.6423],[-74.0854,40.6423],[-74.0854,40.6423],[-74.0854,40.6423],[-74.0853,40.6423],[-74.0853,40.6423],[-74.0853,40.6423],[-74.0853,40.6424],[-74.0854,40.6424],[-74.0854,40.6424],[-74.0854,40.6425],[-74.0854,40.6425],[-74.0854,40.6425],[-74.0854,40.6425],[-74.0854,40.6425],[-74.0854,40.6425],[-74.0854,40.6425],[-74.0855,40.6425],[-74.0855,40.6425],[-74.0855,40.6424],[-74.0855,40.6424],[-74.0855,40.6424],[-74.0855,40.6424],[-74.0855,40.6424],[-74.0855,40.6424],[-74.0855,40.6424],[-74.0855,40.6424],[-74.0855,40.6424]]]]"
,,,"B",FALSE,,"Rooftop Amphitheater / Medium",,,"B012",,,,"B012","B-08","B012-BLG6122",FALSE,"Inactive",,,,"MultiPolygon","[[[[-73.9438,40.6743],[-73.9438,40.6745],[-73.9441,40.6745],[-73.9441,40.6743],[-73.9438,40.6743]]]]"
,,,"X",FALSE,,"Small",,,"X179",,,,"X179","X-02","X179-BLG6120",FALSE,"Inactive",,,,"MultiPolygon","[[[[-73.9016,40.815],[-73.9019,40.815],[-73.9018,40.8147],[-73.9015,40.8148],[-73.9016,40.815]]]]"
,,,"R",FALSE,,"Small",,,"R090",,,,"R090","R-03","R090-BLG6117",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1622,40.5371],[-74.1622,40.5371],[-74.1622,40.5371],[-74.1622,40.5371],[-74.1623,40.537],[-74.1623,40.537],[-74.1623,40.537],[-74.1623,40.537],[-74.1623,40.537],[-74.1623,40.537],[-74.1623,40.537],[-74.1623,40.537],[-74.1623,40.537],[-74.1623,40.537],[-74.1623,40.5369],[-74.1622,40.5369],[-74.1622,40.5369],[-74.1622,40.5369],[-74.1622,40.5369],[-74.1622,40.5369],[-74.1622,40.5369],[-74.1622,40.5369],[-74.1622,40.5369],[-74.1621,40.537],[-74.1621,40.537],[-74.1621,40.537],[-74.1621,40.537],[-74.1621,40.537],[-74.1621,40.537],[-74.1621,40.537],[-74.1621,40.537],[-74.1621,40.537],[-74.1622,40.537],[-74.1622,40.5371],[-74.1622,40.5371],[-74.1622,40.5371],[-74.1622,40.5371]]]]"
,,,"Q",FALSE,,"Small",,,"Q099",,,,"Q099-18","Q-15","Q099-18-BLG6116",FALSE,"Archived",,,,"MultiPolygon","[[[[-73.8496,40.7412],[-73.8495,40.7412],[-73.8495,40.7412],[-73.8495,40.7412],[-73.8495,40.7412],[-73.8494,40.7414],[-73.8494,40.7414],[-73.8494,40.7414],[-73.8494,40.7414],[-73.8494,40.7414],[-73.8495,40.7414],[-73.8495,40.7414],[-73.8495,40.7414],[-73.8496,40.7414],[-73.8496,40.7414],[-73.8496,40.7414],[-73.8496,40.7414],[-73.8497,40.7414],[-73.8497,40.7414],[-73.8497,40.7413],[-73.8497,40.7413],[-73.8497,40.7413],[-73.8497,40.7413],[-73.8497,40.7413],[-73.8497,40.7412],[-73.8497,40.7412],[-73.8496,40.7412]]]]"
,,,"B",FALSE,,"Amphitheatre",,,"B088",,,,"B088","B-03","B088-BLG6110",FALSE,"Inactive",,,,"MultiPolygon","[[[[-73.9463,40.69],[-73.9463,40.6898],[-73.9463,40.6898],[-73.9462,40.6898],[-73.946,40.6898],[-73.946,40.6898],[-73.946,40.6898],[-73.946,40.69],[-73.9461,40.69],[-73.9462,40.6901],[-73.9463,40.69],[-73.9463,40.69]]]]"
"2013","1011510015","1086545","M",TRUE,"1906","Gertrude Ederle Recreation Center & Playground PR","52113","current","M063","48","13","232 West 60th Street","MR-10","M-07","M063-BLG1516",TRUE,"Active",,,,"MultiPolygon","[[[[-73.9885,40.7715],[-73.9886,40.7716],[-73.9887,40.7716],[-73.9888,40.7716],[-73.9888,40.7716],[-73.9889,40.7715],[-73.9889,40.7715],[-73.989,40.7714],[-73.9889,40.7714],[-73.9889,40.7714],[-73.9888,40.7713],[-73.9887,40.7713],[-73.9886,40.7715],[-73.9886,40.7714],[-73.9885,40.7715]]]]"
,"5003080001","5166120","R",TRUE,"1932","Prall Playground Public Restroom","1187965","current","R105","104","16","Forest Ave. between Elizabeth St. & Broadway","R105","R-01","R105-BLG1274",FALSE,"Inactive",,,,"MultiPolygon","[[[[-74.1176,40.6288],[-74.1176,40.6288],[-74.1177,40.6288],[-74.1177,40.6288],[-74.1177,40.6288],[-74.1177,40.6288],[-74.1177,40.6288],[-74.1177,40.6288],[-74.1176,40.6288]]]]"
,"3011830030","3423681","B",FALSE,,"Brooklyn Botanic Garden","1272236","current","B048","151","23.63954917","Washington Ave., Flatbush Ave. bet. Eastern Pkwy. and Empire Blvd.","B010","B-09","B010-BLG3681",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9623,40.6696],[-73.9623,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9624,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9625,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9626,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6696],[-73.9627,40.6695],[-73.9627,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9628,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6695],[-73.9629,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.963,40.6694],[-73.9631,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6694],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9634,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9633,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9632,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.9631,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.963,40.6693],[-73.9629,40.6693],[-73.9629,40.6693],[-73.9629,40.6693],[-73.9629,40.6693],[-73.9629,40.6693],[-73.9629,40.6693],[-73.9629,40.6693],[-73.9629,40.6693],[-73.9628,40.6693],[-73.9628,40.6694],[-73.9628,40.6694],[-73.9628,40.6694],[-73.9628,40.6694],[-73.9628,40.6694],[-73.9628,40.6694],[-73.9628,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9627,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9626,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9625,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9624,40.6694],[-73.9623,40.6694],[-73.9623,40.6694],[-73.9623,40.6694],[-73.9623,40.6694],[-73.9623,40.6694],[-73.9623,40.6694],[-73.9623,40.6694],[-73.9623,40.6694],[-73.9623,40.6694],[-73.9623,40.6694],[-73.9623,40.6696]]]]"
,,,"R",FALSE,,"Snug Harbor Cultural Center and Botanical Garden",,,"R116",,,"Richmond Ter., Tysen St., Kissel Ave., Henderson Ave.","R116","R-01","R116-BLG6091",FALSE,"Inactive",,,,"MultiPolygon","[[[[-74.1037,40.6432],[-74.1037,40.6432],[-74.1037,40.6432],[-74.1037,40.6432],[-74.1037,40.6431],[-74.1037,40.6431],[-74.1037,40.6432]]]]"
,"2024990001","2124787","X",FALSE,"2008","Bleachers","1198672","current","X030","12","41.890315",,"X030","X-04","X030-BLG6088",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9296,40.8284],[-73.9295,40.8284],[-73.9295,40.8284],[-73.9295,40.8283],[-73.9295,40.8283],[-73.9295,40.8283],[-73.9293,40.8284],[-73.9293,40.8284],[-73.9292,40.8284],[-73.9292,40.8285],[-73.9292,40.8285],[-73.9293,40.8285],[-73.9293,40.8286],[-73.9296,40.8284]]]]"
,"5026650120","5156286","R",TRUE,"2012","Schmul Park Public Restroom","1270443","current","R045","18","13.68076276","Wild Avenue, Pearson Street","R045-01","R-02","R045-BLG6078",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5902],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.5901],[-74.1879,40.59],[-74.1879,40.59],[-74.1879,40.59],[-74.1879,40.59],[-74.1879,40.59],[-74.1879,40.59],[-74.1879,40.59],[-74.1878,40.59],[-74.1878,40.59],[-74.1878,40.59],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901],[-74.1878,40.5901]]]]"
,"3069440165",,"B",FALSE,,"Dreier-offerman Park-Building",,,"B125",,,,"B125-ZN02","B-13","B125-BLG1130",FALSE,"Inactive",,,,"MultiPolygon","[[[[-73.994,40.5845],[-73.994,40.5845],[-73.994,40.5846],[-73.9941,40.5846],[-73.994,40.5845]]]]"
,"1011110001",,"M",FALSE,,"Central Park-Wien Walk And Arsenal-Building",,,"M010",,,,"M010-ZN01","M-13","M010-ZN01-BLG0710",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9723,40.7673],[-73.9722,40.7673],[-73.9722,40.7673],[-73.9722,40.7673],[-73.9723,40.7674],[-73.9723,40.7673],[-73.9723,40.7673],[-73.9723,40.7673],[-73.9723,40.7673]]]]"
,"1017000001","1088664","M",TRUE,"1964","East River Playground Public Restroom","183337","current","M258","7","15","FDR Drive, East 106 to East 107 Streets","M258","M-15","M258-BLG1586",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9379,40.7892],[-73.938,40.7892],[-73.9379,40.7892],[-73.9379,40.7891],[-73.9379,40.7891],[-73.9378,40.7892],[-73.9379,40.7892],[-73.9379,40.7892],[-73.9379,40.7892]]]]"
