"trackerid","fmsid","title","summary","currentphase","designpercentcomplete","procurementpercentcomplete","constructionpercentcomplete","designstart","designprojectedcompletion","designadjustedcompletion","designactualcompletion","procurementstart","procurementprojectedcompletion","totalfunding","projectliaison","lastupdated","fundingsource","name","parkid","latitude","longitude","borough","procurementactualcompletion","constructionstart","constructionprojectedcom","constructionadjustedcompletion","constructionactualcompletion","procurementadjustedcompletion"
"11144","846 P-4TRE27B","Queens Street Tree Planting FY27 - Community Boards 3-4, 6, 8","This project will plant street tree in Queens, Community Boards 3-4, 6, 8","procurement","100.0","5.0","0.0","2026-01-01T00:00:00.000","2026-11-01T00:00:00.000",,"2026-02-01T00:00:00.000","1776-07-01T00:00:00.000","1777-07-01T00:00:00.000","Between $5 million and $10 million",,"2026-09-16T00:00:00.000","City CouncilMayoral","Various Locations, Queens","NA","0.0","0.0","Queens",,,,,,
"11145","846 P-4TRE27A","Queens Street Tree Planting FY27 - Community Boards 1-2, 5","This project will plant street trees in Queens  - Community Boards 1-2, 5","procurement","100.0","5.0","0.0","2026-01-01T00:00:00.000","2026-11-01T00:00:00.000",,"2026-02-01T00:00:00.000","1776-07-01T00:00:00.000","1777-07-01T00:00:00.000","Between $5 million and $10 million",,"2026-09-16T00:00:00.000","Borough PresidentCity CouncilMayoral","Various Locations, Queens","NA","0.0","0.0","Queens",,,,,,
"6133","846 P-4PNYT24","Queens Street Tree Planting FY14 - Community Boards 10,12-14","This project will plant trees in Community Boards 10, 12, 13 and 14 in Queens.","completed","100.0","100.0","100.0","2013-04-01T00:00:00.000","2013-05-01T00:00:00.000",,"2013-06-01T00:00:00.000","2013-06-01T00:00:00.000","2014-03-01T00:00:00.000","$925,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Queens","NA","0.0","0.0","Queens","2014-02-01T00:00:00.000","2014-03-01T00:00:00.000","2015-03-01T00:00:00.000","2015-02-01T00:00:00.000","2015-02-01T00:00:00.000",
"6135","846 P-4TRE14B","Queens Street Tree Planting FY14 - Community Boards 7-9,11","This project will plant new street trees in Community Boards 7, 8, 9 and 11 in Queens.","completed","100.0","100.0","100.0","2013-04-01T00:00:00.000","2013-05-01T00:00:00.000",,"2013-06-01T00:00:00.000","2013-06-01T00:00:00.000","2014-03-01T00:00:00.000","$1,307,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Queens","NA","0.0","0.0","Queens","2014-02-01T00:00:00.000","2014-03-01T00:00:00.000","2015-03-01T00:00:00.000","2015-05-01T00:00:00.000","2015-05-01T00:00:00.000",
"6136","846 P-4TRE14A","Queens Street Tree Planting FY14 - Community Boards 1-6","This project will plant new street trees in Community Boards 1 through 6 in Queens.","completed","100.0","100.0","100.0","2013-04-01T00:00:00.000","2013-05-01T00:00:00.000",,"2013-06-01T00:00:00.000","2013-06-01T00:00:00.000","2014-03-01T00:00:00.000","$1,265,000",,"2026-09-16T00:00:00.000","Borough PresidentCity CouncilMayoralPrivate","Various locations, Queens","NA","0.0","0.0","Queens","2014-02-01T00:00:00.000","2014-03-01T00:00:00.000","2015-03-01T00:00:00.000",,"2015-03-01T00:00:00.000",
"5949","846 P-4TREE08","Queens Street Tree Planting FY13 - Community Boards 1-8","This project will plant trees in Community Boards 1-8 in Queens.","completed","100.0","100.0","100.0","2012-07-01T00:00:00.000","2012-12-01T00:00:00.000",,"2013-01-01T00:00:00.000","2013-01-01T00:00:00.000","2013-10-01T00:00:00.000","$1,505,000",,"2026-09-16T00:00:00.000","City CouncilMayoralPrivate","Various locations, Queens","NA","0.0","0.0","Queens","2013-02-01T00:00:00.000","2013-04-01T00:00:00.000","2014-05-01T00:00:00.000","2014-03-01T00:00:00.000","2014-03-01T00:00:00.000",
"5951","846 P-4TREE10","Queens Street Tree Planting FY13 - Community Boards 10,12-14","This project will plant trees in Community Boards 10 & 12-14 in Queens.","completed","100.0","100.0","100.0","2012-07-01T00:00:00.000","2012-12-01T00:00:00.000",,"2012-07-01T00:00:00.000","2012-07-01T00:00:00.000","2013-04-01T00:00:00.000","$1,252,000",,"2026-09-16T00:00:00.000","City CouncilMayoral","Various Locations, Queens","NA","0.0","0.0","Queens","2013-03-01T00:00:00.000","2013-09-01T00:00:00.000","2014-08-01T00:00:00.000","2014-08-01T00:00:00.000","2014-08-01T00:00:00.000",
"6193","846 P-4USTATR","Flushing Meadows Corona Park Street Tree Planting Restitution for USTA Construction","This project will plant new street trees in Community Boards 3, 4, 6, 7 and 8 in Queens as restitution for the USTA construction.","completed","100.0","100.0","100.0","2013-10-01T00:00:00.000","2013-12-01T00:00:00.000","2014-09-01T00:00:00.000","2014-08-01T00:00:00.000","2014-08-01T00:00:00.000","2015-05-01T00:00:00.000","$904,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Queens","NA","0.0","0.0","Queens","2015-05-01T00:00:00.000","2015-04-01T00:00:00.000","2016-04-01T00:00:00.000",,"2015-07-01T00:00:00.000",
"6225","846 P-4SREMV1","Queens Sandy-Related Tree Removal - Community Boards 1-5","This project will remove trees damaged from Hurricane Sandy in Community Boards 1 through 5 in Queens.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-12-01T00:00:00.000","2013-12-01T00:00:00.000","2014-09-01T00:00:00.000","$992,000",,"2026-09-16T00:00:00.000","FederalMayoral","Various locations, Queens","NA","0.0","0.0","Queens","2014-07-01T00:00:00.000","2014-07-01T00:00:00.000","2015-07-01T00:00:00.000","2015-08-01T00:00:00.000","2015-08-01T00:00:00.000",
"6226","846 P-4SREMOV","Queens Sandy-Related Tree Removal - Community Boards 6-14","This project will remove trees damaged from Hurricane Sandy in Community Boards 6 through 14 in Queens.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-12-01T00:00:00.000","2013-12-01T00:00:00.000","2014-09-01T00:00:00.000","$514,000",,"2026-09-16T00:00:00.000","FederalMayoral","Various locations, Queens","NA","0.0","0.0","Queens","2014-07-01T00:00:00.000","2014-08-01T00:00:00.000","2015-08-01T00:00:00.000",,"2015-07-01T00:00:00.000",
"6231","846 P-4SRISKM","Queens Sandy-Related Tree Replacement","This project will replace trees removed due to Hurricane Sandy damage in Queens.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2013-12-01T00:00:00.000",,"2014-01-01T00:00:00.000","2014-01-01T00:00:00.000","2014-10-01T00:00:00.000","$2,450,000",,"2026-09-16T00:00:00.000","FederalMayoral","Various locations, Queens","NA","0.0","0.0","Queens","2014-10-01T00:00:00.000","2014-12-01T00:00:00.000","2015-11-01T00:00:00.000","2016-04-01T00:00:00.000","2016-03-01T00:00:00.000",
"10555","846 P-4TRS23A","Queens Tree-Damaged Sidewalk Reconstruction FY23 Community Boards 9-14","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 9, 10, 11, 12, 13, 14 in Queens.","completed","100.0","100.0","100.0","2023-03-01T00:00:00.000","2023-12-01T00:00:00.000",,"2023-06-01T00:00:00.000","2023-06-01T00:00:00.000","2024-06-01T00:00:00.000","$5,645,000",,"2026-09-16T00:00:00.000","City CouncilMayoral","Various locations, Queens","NA","0.0","0.0","Queens","2024-07-01T00:00:00.000","2024-08-01T00:00:00.000","2026-08-01T00:00:00.000",,"2026-06-01T00:00:00.000","2024-06-01T00:00:00.000"
"10556","846 P-4TRS23B","Queens Tree-Damaged Sidewalk Reconstruction FY23 Community Boards 3 & 4","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 3 and 4 in Queens.","completed","100.0","100.0","100.0","2023-03-01T00:00:00.000","2023-12-01T00:00:00.000",,"2023-06-01T00:00:00.000","2023-06-01T00:00:00.000","2024-06-01T00:00:00.000","$1,000,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Queens","NA","0.0","0.0","Queens","2024-06-01T00:00:00.000","2024-08-01T00:00:00.000","2025-08-01T00:00:00.000",,"2025-03-01T00:00:00.000","2024-06-01T00:00:00.000"
"10508","846 P-4TRSD23","Queens Tree-Damaged Sidewalk Reconstruction FY23 - Community Boards 1, 2, 5 ,6, 7, 8","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 1, 2, 5 ,6, 7 and 8 in Queens.","completed","100.0","100.0","100.0","2023-03-01T00:00:00.000","2023-12-01T00:00:00.000",,"2023-06-01T00:00:00.000","2023-06-01T00:00:00.000","2024-06-01T00:00:00.000","$5,245,000",,"2026-09-16T00:00:00.000","City CouncilMayoral","Various Locations, Queens","NA","0.0","0.0","Queens","2024-06-01T00:00:00.000","2024-07-01T00:00:00.000","2026-06-01T00:00:00.000",,"2026-02-01T00:00:00.000","2024-06-01T00:00:00.000"
"6591","846 P-4TRE15A","Queens Street Tree Planting FY15 - Community Boards 1-6","This project will plant trees in Community Boards 1 through 6 in Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-08-01T00:00:00.000",,"2014-08-01T00:00:00.000","2014-08-01T00:00:00.000","2015-05-01T00:00:00.000","$1,488,000",,"2026-09-16T00:00:00.000","Mayoral, Private","Various locations, Queens","NA","0.0","0.0","Queens","2015-05-01T00:00:00.000","2015-04-01T00:00:00.000","2016-04-01T00:00:00.000",,"2016-04-01T00:00:00.000",
"6592","846 P-4TRE15B","Queens Street Tree Planting FY15 - Community Boards 7,8,11,12","This project will plant trees in Community Boards 7, 8, 11 and 12 in Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-08-01T00:00:00.000",,"2014-08-01T00:00:00.000","2014-08-01T00:00:00.000","2015-05-01T00:00:00.000","$1,400,000",,"2026-09-16T00:00:00.000","Mayoral, Private","Various locations, Queens","NA","0.0","0.0","Queens","2015-05-01T00:00:00.000","2015-05-01T00:00:00.000","2016-05-01T00:00:00.000",,"2016-04-01T00:00:00.000",
"6605","846 P-4PNYT25","Queens Street Tree Planting FY15 - Community Boards 9,10,13,14","This project will plant trees in Community Boards 9, 10, 13 and 14 in Queens.","completed","100.0","100.0","100.0","2014-07-01T00:00:00.000","2014-08-01T00:00:00.000",,"2015-01-01T00:00:00.000","2015-01-01T00:00:00.000","2015-10-01T00:00:00.000","$1,110,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Queens","NA","0.0","0.0","Queens","2015-12-01T00:00:00.000","2015-12-01T00:00:00.000","2016-12-01T00:00:00.000",,"2016-10-01T00:00:00.000","2016-01-01T00:00:00.000"
"5972","846 P-6PNYR22","Brooklyn and Queens Reforestation FY13","This project will remove invasive species and plant new trees in Queens and Brooklyn.","completed","100.0","100.0","100.0","2012-12-01T00:00:00.000","2013-01-01T00:00:00.000",,"2013-04-01T00:00:00.000","2013-04-01T00:00:00.000","2013-12-01T00:00:00.000","$1,545,000",,"2026-09-16T00:00:00.000","FederalMayoralPrivate","Various locations, Queens and Brooklyn","NA","0.0","0.0",,"2013-12-01T00:00:00.000","2013-12-01T00:00:00.000","2017-06-01T00:00:00.000",,"2016-06-01T00:00:00.000",
"6144","846 P-6PNYR24","Brooklyn and Queens Reforestation FY14","This project will remove invasive species and plant new trees in Queens and Brooklyn.","completed","100.0","100.0","100.0","2013-05-01T00:00:00.000","2013-06-01T00:00:00.000",,"2013-08-01T00:00:00.000","2013-08-01T00:00:00.000","2014-04-01T00:00:00.000","$659,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Queens and Brooklyn","NA","0.0","0.0",,"2014-03-01T00:00:00.000","2014-04-01T00:00:00.000","2016-09-01T00:00:00.000",,"2016-09-01T00:00:00.000",
"5934","846 P-6PNYR19","Queens and Staten Island Reforestation FY12","This multisite contract will remove invasive species and plant new trees in Queens and Staten Island.","completed","100.0","100.0","100.0","2012-05-01T00:00:00.000","2012-06-01T00:00:00.000",,"2012-06-01T00:00:00.000","2012-06-01T00:00:00.000","2013-03-01T00:00:00.000","$1,331,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Queens and Staten Island","NA","0.0","0.0",,"2013-03-01T00:00:00.000","2013-05-01T00:00:00.000","2015-11-01T00:00:00.000",,"2015-11-01T00:00:00.000",
"10535",,"Queens Tree-Damaged Sidewalk Reconstruction Community Boards 7,8,11 (QG-1423MR)","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 7,8, 11.","completed","100.0","100.0","100.0",,,,,,,"Less than $1 million",,"2026-09-16T00:00:00.000",,"Various locations, Queens NE","NA","0.0","0.0","Queens","2022-10-01T00:00:00.000","2022-01-01T00:00:00.000","2024-01-01T00:00:00.000","2024-01-01T00:00:00.000","2023-06-01T00:00:00.000",
"10536",,"Queens Tree-Damaged Sidewalk Reconstruction Community Boards 12-14 (QG-1323MR)","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 12-14.","construction","100.0","100.0","87.63",,,,,,,"Less than $1 million",,"2026-09-16T00:00:00.000",,"Various locations, Queens SE","NA","0.0","0.0","Queens","2022-10-01T00:00:00.000","2022-01-01T00:00:00.000","2024-01-01T00:00:00.000","2024-01-01T00:00:00.000",,
"10534",,"Queens Tree-Damaged Sidewalk Reconstruction Community Boards 1-6,9,10 (QG-1223MR)","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Community Boards 1-6,9, 10.","completed","100.0","100.0","100.0",,,,,,,"Less than $1 million",,"2026-09-16T00:00:00.000",,"Various locations, Queens West","NA","0.0","0.0","Queens","2022-09-01T00:00:00.000","2022-05-01T00:00:00.000","2024-04-01T00:00:00.000",,"2023-11-01T00:00:00.000",
"10557","846 P-5TRSD23","Staten Island Tree-Damaged Sidewalk Reconstruction FY23","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Staten Island.","completed","100.0","100.0","100.0","2023-03-01T00:00:00.000","2023-12-01T00:00:00.000",,"2023-06-01T00:00:00.000","2023-06-01T00:00:00.000","2024-06-01T00:00:00.000","$4,869,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Staten Island","NA","0.0","0.0","Staten Island","2024-06-01T00:00:00.000","2024-07-01T00:00:00.000","2026-07-01T00:00:00.000",,"2026-05-01T00:00:00.000","2024-06-01T00:00:00.000"
"7182","846 P-5TRE16A","Staten Island Street Tree Planting FY16","This project will plant new street trees throughout Staten Island.","completed","100.0","100.0","100.0","2015-03-01T00:00:00.000","2015-05-01T00:00:00.000",,"2015-05-01T00:00:00.000","2015-05-01T00:00:00.000","2016-02-01T00:00:00.000","$965,000",,"2026-09-16T00:00:00.000","Mayoral, Private","Various locations, Staten Island","NA","0.0","0.0","Staten Island","2016-01-01T00:00:00.000","2016-02-01T00:00:00.000","2017-08-01T00:00:00.000",,"2017-06-01T00:00:00.000",
"11059","846 P-5SWRC23","Staten Island Tree-Damaged Sidewalk Reconstruction FY23 (Renewal RG-423M)","This project will reconstruct sidewalks damaged by adjacent city-owned trees in Staten Island.","construction","100.0","100.0","0.0","2025-07-01T00:00:00.000","2026-01-01T00:00:00.000",,"2025-11-01T00:00:00.000","2025-11-01T00:00:00.000",,"$5,601,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Staten Island","NA","40.61248112","-74.16938923","Staten Island","2026-08-01T00:00:00.000","2026-07-01T00:00:00.000","2028-07-01T00:00:00.000",,,
"6140","846 P-5TRE14A","Staten Island Street Tree Planting FY14","This project will plant new street trees in Community Boards 1, 2 and 3 in Staten Island.","completed","100.0","100.0","100.0","2013-04-01T00:00:00.000","2013-05-01T00:00:00.000",,"2013-06-01T00:00:00.000","2013-06-01T00:00:00.000","2014-03-01T00:00:00.000","$1,039,000",,"2026-09-16T00:00:00.000","Mayoral, Private","Various locations, Staten Island","NA","0.0","0.0","Staten Island","2014-02-01T00:00:00.000","2014-03-01T00:00:00.000","2015-03-01T00:00:00.000",,"2015-03-01T00:00:00.000",
"6227","846 P-5SREMOV","Staten Island Sandy-Related Tree Removal","This project will remove trees damaged from Hurricane Sandy in Staten Island.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-12-01T00:00:00.000","2013-12-01T00:00:00.000","2014-09-01T00:00:00.000","$713,000",,"2026-09-16T00:00:00.000","FederalMayoral","Various locations, Staten Island","NA","0.0","0.0","Staten Island","2014-06-01T00:00:00.000","2014-08-01T00:00:00.000","2015-08-01T00:00:00.000","2015-09-01T00:00:00.000","2015-09-01T00:00:00.000",
"6232","846 P-5SRISKM","Staten Island Sandy-Related Tree Replacement","This project will replace trees removed due to Hurricane Sandy damage in Staten Island.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2013-12-01T00:00:00.000",,"2014-01-01T00:00:00.000","2014-01-01T00:00:00.000","2014-10-01T00:00:00.000","$223,000",,"2026-09-16T00:00:00.000","FederalMayoral","Various locations, Staten Island","NA","0.0","0.0","Staten Island","2014-07-01T00:00:00.000","2014-12-01T00:00:00.000","2015-11-01T00:00:00.000",,"2016-06-01T00:00:00.000",
"9700","846 P-6DEERFE","Staten Island and Bronx Deer Exclusion Fence Installation","This project will install deer exclusion fence in Staten Island and the Bronx.","construction","100.0","100.0","66.21","2021-09-01T00:00:00.000","2022-01-01T00:00:00.000",,"2021-12-01T00:00:00.000","2021-12-01T00:00:00.000","2022-09-01T00:00:00.000","$730,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, Staten Island and the Bronx.","NA","0.0","0.0","Citywide","2023-10-01T00:00:00.000","2023-10-01T00:00:00.000","2026-10-01T00:00:00.000",,,"2023-09-01T00:00:00.000"
"6221","846 P-1SREMOV","Bronx Sandy-Related Tree Removal","This project will remove trees damaged from Hurricane Sandy in the Bronx.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2013-12-01T00:00:00.000",,"2013-12-01T00:00:00.000","2013-12-01T00:00:00.000","2014-09-01T00:00:00.000","$1,091,000",,"2026-09-16T00:00:00.000","FederalMayoral","Various locations, the Bronx","NA","0.0","0.0","Bronx","2014-08-01T00:00:00.000","2014-09-01T00:00:00.000","2015-09-01T00:00:00.000",,"2015-07-01T00:00:00.000",
"6228","846 P-1SRISKM","Bronx Sandy-Related Tree Replacement","This project will replace trees removed due to Hurricane Sandy damage in the Bronx.","completed","100.0","100.0","100.0","2013-12-01T00:00:00.000","2013-12-01T00:00:00.000",,"2014-01-01T00:00:00.000","2014-01-01T00:00:00.000","2014-10-01T00:00:00.000","$1,030,000",,"2026-09-16T00:00:00.000","FederalMayoral","Various locations, the Bronx","NA","0.0","0.0","Bronx","2014-07-01T00:00:00.000","2015-03-01T00:00:00.000","2016-03-01T00:00:00.000",,"2016-03-01T00:00:00.000",
"6143","846 P-1TRE14A","Bronx Street Tree Planting FY14 - Community Boards 1-6","This project will plant new street trees in Community Boards 1 through 6 in the Bronx.","completed","100.0","100.0","100.0","2013-04-01T00:00:00.000","2013-05-01T00:00:00.000",,"2013-06-01T00:00:00.000","2013-06-01T00:00:00.000","2014-03-01T00:00:00.000","$995,000",,"2026-09-16T00:00:00.000","Mayoral, Private","Various locations, the Bronx","NA","0.0","0.0","Bronx","2014-01-01T00:00:00.000","2014-01-01T00:00:00.000","2015-01-01T00:00:00.000","2015-01-01T00:00:00.000","2015-01-01T00:00:00.000",
"6145","846 P-1PNYR06","Bronx Invasive Species Removal and Tree Planting FY14","This project will remove invasive species and plant new trees in the Bronx.","completed","100.0","100.0","100.0","2013-05-01T00:00:00.000","2013-06-01T00:00:00.000",,"2013-08-01T00:00:00.000","2013-08-01T00:00:00.000","2014-05-01T00:00:00.000","$869,000",,"2026-09-16T00:00:00.000","Mayoral","Various locations, the Bronx","NA","0.0","0.0","Bronx","2014-05-01T00:00:00.000","2014-05-01T00:00:00.000","2016-11-01T00:00:00.000",,"2016-11-01T00:00:00.000",
